# Ghidra function inventory for the stripped Gold 2.1 target.
# This image carries no CodeView stream, so these boundaries are ANALYSIS OUTPUT,
# not retail evidence: entry points and extents are Ghidra's opinion and every one
# of them is a claim still to be proven.
# Names are placeholders (FUN_*) except where analysis recognised one.
#
# thunk=1 forwards elsewhere and has no body worth reconstructing.
#
# chunks>1 is ALWAYS analysis error. VC6 emits contiguous functions, and reading
# the gap bytes out of the image confirms it: not one of the 76 gaps is padding.
# They hold real code, overwhelmingly inline SEH - the recurring `6a 01 58 c3`
# (push 1; pop eax; ret) is a filter returning EXCEPTION_EXECUTE_HANDLER, followed
# by `8b 65 e8` (mov esp,[ebp-18]) restoring the handler frame. Ghidra keeps those
# blocks out of the body it reports; the function itself is contiguous.
#
# So for 25 of the 26 affected rows the real extent is byte_size+total_gap, and
# byte_size undercounts. Six of them additionally have another entry point carved
# INSIDE the gap (0xd7d64 0xd90a8 0xdc19c 0xdc4cb 0xe0171 and 0xd84ad), which is
# the same SEH block promoted to a function of its own.
#
# 0xd84ad is different in kind and must not be used: its gap spans 0xd853e..0xdc0ad
# and swallows 105 other functions, __amsg_exit among them. The fragment 15,216
# bytes away is a separate function with its own prologue, not part of it.
entry_rva,byte_size,name,thunk,chunks,max_gap,total_gap,extent
0xda0a8,440,FUN_004da0a8,0,1,0,0,440
0xda26c,86,FUN_004da26c,0,1,0,0,86
0xda2d3,35,FUN_004da2d3,0,1,0,0,35
0xda300,76,__CallSettingFrame@12,0,1,0,0,76
0xda34c,84,FUN_004da34c,0,1,0,0,84
0xda3be,19,FUN_004da3be,0,1,0,0,19
0xda3d1,103,FUN_004da3d1,0,1,0,0,103
0xda4e4,86,FUN_004da4e4,0,2,11,11,97
0xda55d,79,FUN_004da55d,0,2,7,7,86
0xda5b3,280,FUN_004da5b3,0,1,0,0,280
0xda6cb,1825,FUN_004da6cb,0,1,0,0,1825
0xdae0c,53,FUN_004dae0c,0,1,0,0,53
0xdae41,49,FUN_004dae41,0,1,0,0,49
0xdae72,56,FUN_004dae72,0,1,0,0,56
0xdaeaa,13,FUN_004daeaa,0,1,0,0,13
0xdaeb7,16,FUN_004daeb7,0,1,0,0,16
0xdaec7,14,FUN_004daec7,0,1,0,0,14
0xdaed5,18,FUN_004daed5,0,1,0,0,18
0xdaee7,62,FUN_004daee7,0,1,0,0,62
0xdaf25,41,FUN_004daf25,0,1,0,0,41
0xdaf4e,90,FUN_004daf4e,0,1,0,0,90
0xdb00e,62,__fassign,0,1,0,0,62
0xdb04c,97,FUN_004db04c,0,1,0,0,97
0xdb0ad,194,FUN_004db0ad,0,1,0,0,194
0xdb16f,85,FUN_004db16f,0,1,0,0,85
0xdb1c4,167,FUN_004db1c4,0,1,0,0,167
0xdb26b,147,FUN_004db26b,0,1,0,0,147
0xdb2fe,81,__cfltcvt,0,1,0,0,81
0xdb34f,37,FUN_004db34f,0,1,0,0,37
0xdb374,41,FUN_004db374,0,1,0,0,41
0xdb409,97,FUN_004db409,0,1,0,0,97
0xdb46a,21,FUN_004db46a,0,1,0,0,21
0xdb497,582,FUN_004db497,0,1,0,0,582
0xdb6dd,283,FUN_004db6dd,0,1,0,0,283
0xdb7f8,185,FUN_004db7f8,0,1,0,0,185
0xdb8b1,280,FUN_004db8b1,0,1,0,0,280
0xdb9cc,37,FUN_004db9cc,0,1,0,0,37
0xdb9f1,204,FUN_004db9f1,0,1,0,0,204
0xdbabd,83,FUN_004dbabd,0,1,0,0,83
0xdbb10,511,FUN_004dbb10,0,3,19,37,548
0xdbd34,43,FUN_004dbd34,0,1,0,0,43
0xdbd5f,117,FUN_004dbd5f,0,1,0,0,117
0xdbde0,103,__trandisp1,0,1,0,0,103
0xdbe47,140,__trandisp2,0,1,0,0,140
0xdbee6,5,FUN_004dbee6,0,1,0,0,5
0xdbfa3,7,FUN_004dbfa3,0,1,0,0,7
0xdbfb0,23,FUN_004dbfb0,0,1,0,0,23
0xdbfc7,60,__startOneArgErrorHandling,0,1,0,0,60
0xdc025,23,FUN_004dc025,0,1,0,0,23
0xdc03c,25,FUN_004dc03c,0,1,0,0,25
0xdc055,67,__fload_withFB,0,1,0,0,67
0xdc098,22,FUN_004dc098,0,1,0,0,22
0xdc0bb,42,__math_exit,0,1,0,0,42
0xdc19c,781,FUN_004dc19c,0,3,17,34,815
0xdc327,9,FUN_004dc327,0,1,0,0,9
0xdc475,11,FUN_004dc475,0,1,0,0,11
0xdc4cb,214,FUN_004dc4cb,0,2,12,12,226
0xdc535,9,FUN_004dc535,0,1,0,0,9
0xdc5b0,9,FUN_004dc5b0,0,1,0,0,9
0xdc5b9,45,FUN_004dc5b9,0,1,0,0,45
0xdc5e6,328,FUN_004dc5e6,0,1,0,0,328
0xdc72e,93,FUN_004dc72e,0,1,0,0,93
0xdc852,179,FUN_004dc852,0,1,0,0,179
0xdc905,72,FUN_004dc905,0,1,0,0,72
0xdc94d,43,FUN_004dc94d,0,1,0,0,43
0xdc978,809,FUN_004dc978,0,1,0,0,809
0xdcca1,777,FUN_004dcca1,0,1,0,0,777
0xdcfaa,177,FUN_004dcfaa,0,1,0,0,177
0xdd05b,251,FUN_004dd05b,0,1,0,0,251
0xdd156,758,FUN_004dd156,0,1,0,0,758
0xdd51d,815,FUN_004dd51d,0,1,0,0,815
0xdd86e,324,FUN_004dd86e,0,1,0,0,324
0xdd9b2,86,FUN_004dd9b2,0,1,0,0,86
0xdda08,194,FUN_004dda08,0,1,0,0,194
0xddaca,87,FUN_004ddaca,0,1,0,0,87
0xddb21,69,FUN_004ddb21,0,1,0,0,69
0xddb66,520,FUN_004ddb66,0,1,0,0,520
0xddd6e,292,FUN_004ddd6e,0,1,0,0,292
0xdde92,169,FUN_004dde92,0,1,0,0,169
0xddf3b,350,FUN_004ddf3b,0,1,0,0,350
0xde161,27,FUN_004de161,0,1,0,0,27
0xde387,304,FUN_004de387,0,1,0,0,304
0xde4b7,101,FUN_004de4b7,0,1,0,0,101
0xde520,52,FUN_004de520,0,1,0,0,52
0xde5cc,9,FUN_004de5cc,0,1,0,0,9
0xde610,62,__cintrindisp2,0,1,0,0,62
0xde64e,61,__cintrindisp1,0,1,0,0,61
0xde68b,72,__ctrandisp2,0,1,0,0,72
0xde6d3,7,FUN_004de6d3,0,1,0,0,7
0xde6da,305,FUN_004de6da,0,1,0,0,305
0xde80b,51,__ctrandisp1,0,1,0,0,51
0xde83e,60,__fload,0,1,0,0,60
0xde87a,318,FUN_004de87a,0,1,0,0,318
0xde9b8,58,FUN_004de9b8,0,1,0,0,58
0xde9f2,88,FUN_004de9f2,0,1,0,0,88
0xdea4a,185,FUN_004dea4a,0,1,0,0,185
0xdeb03,153,FUN_004deb03,0,1,0,0,153
0xdeb9c,436,FUN_004deb9c,0,1,0,0,436
0xded50,306,FUN_004ded50,0,1,0,0,306
0xdee82,444,FUN_004dee82,0,1,0,0,444
0xdf03e,84,FUN_004df03e,0,1,0,0,84
0xdf092,57,FUN_004df092,0,1,0,0,57
0xdf0cb,339,FUN_004df0cb,0,1,0,0,339
0xdf257,111,FUN_004df257,0,1,0,0,111
0xdf2c6,203,FUN_004df2c6,0,1,0,0,203
0xdf391,291,FUN_004df391,0,1,0,0,291
0xdf4b4,124,FUN_004df4b4,0,1,0,0,124
0xdf530,127,FUN_004df530,0,1,0,0,127
0xdf5af,66,FUN_004df5af,0,1,0,0,66
0xdf5f1,167,FUN_004df5f1,0,1,0,0,167
0xdf698,95,FUN_004df698,0,1,0,0,95
0xdf6f7,34,FUN_004df6f7,0,1,0,0,34
0xdf719,89,FUN_004df719,0,1,0,0,89
0xdf772,293,FUN_004df772,0,1,0,0,293
0xdf8c1,27,FUN_004df8c1,0,1,0,0,27
0xdf998,47,FUN_004df998,0,1,0,0,47
0xdf9c7,35,FUN_004df9c7,0,1,0,0,35
0xdf9ea,47,FUN_004df9ea,0,1,0,0,47
0xdfa19,35,FUN_004dfa19,0,1,0,0,35
0xdfa3c,43,__freebuf,0,1,0,0,43
0xdfa67,220,FUN_004dfa67,0,1,0,0,220
0xdfb43,368,FUN_004dfb43,0,1,0,0,368
0xdfcb3,200,FUN_004dfcb3,0,1,0,0,200
0xdfd7b,123,FUN_004dfd7b,0,1,0,0,123
0xdfdf6,141,FUN_004dfdf6,0,1,0,0,141
0xdfe83,42,FUN_004dfe83,0,1,0,0,42
0xdfead,47,FUN_004dfead,0,1,0,0,47
0xdfedc,266,FUN_004dfedc,0,1,0,0,266
0xdffe6,147,FUN_004dffe6,0,1,0,0,147
0xe0079,68,FUN_004e0079,0,1,0,0,68
0xe00bd,70,FUN_004e00bd,0,1,0,0,70
0xe0121,28,FUN_004e0121,0,1,0,0,28
0xe013d,28,FUN_004e013d,0,1,0,0,28
0xe0159,24,FUN_004e0159,0,1,0,0,24
0xe0171,289,FUN_004e0171,0,3,14,28,317
0xe020a,9,FUN_004e020a,0,1,0,0,9
0xe0293,9,FUN_004e0293,0,1,0,0,9
0xe02ae,23,FUN_004e02ae,0,1,0,0,23
0xe02c5,41,FUN_004e02c5,0,1,0,0,41
0xe02ee,89,FUN_004e02ee,0,1,0,0,89
0xe0347,105,FUN_004e0347,0,1,0,0,105
0xe03b0,104,__aulldiv,0,1,0,0,104
0xe0420,117,__aullrem,0,1,0,0,117
0xe0495,19,FUN_004e0495,0,1,0,0,19
0xe04a8,20,FUN_004e04a8,0,1,0,0,20
0xe04bc,53,FUN_004e04bc,0,1,0,0,53
0xe04f1,22,FUN_004e04f1,0,1,0,0,22
0xe0532,146,FUN_004e0532,0,1,0,0,146
0xe05c4,137,FUN_004e05c4,0,1,0,0,137
0xe064d,53,FUN_004e064d,0,1,0,0,53
0xe0682,73,FUN_004e0682,0,1,0,0,73
0xe06cb,86,FUN_004e06cb,0,1,0,0,86
0xe0721,140,FUN_004e0721,0,1,0,0,140
0xe07ad,27,FUN_004e07ad,0,1,0,0,27
0xe07c8,12,FUN_004e07c8,0,1,0,0,12
0xe07d4,27,FUN_004e07d4,0,1,0,0,27
0xe07ef,141,FUN_004e07ef,0,1,0,0,141
0xe087c,364,FUN_004e087c,0,1,0,0,364
0xe09e8,22,FUN_004e09e8,0,1,0,0,22
0xe09fe,22,FUN_004e09fe,0,1,0,0,22
0xe0a14,122,FUN_004e0a14,0,1,0,0,122
0xe0a8e,45,FUN_004e0a8e,0,1,0,0,45
0xe0abb,46,FUN_004e0abb,0,1,0,0,46
0xe0ae9,45,FUN_004e0ae9,0,1,0,0,45
0xe0b16,119,FUN_004e0b16,0,1,0,0,119
0xe0b8d,92,FUN_004e0b8d,0,1,0,0,92
0xe0be9,182,FUN_004e0be9,0,1,0,0,182
0xe0c9f,9,FUN_004e0c9f,0,1,0,0,9
0xe0d39,846,FUN_004e0d39,0,1,0,0,846
0xe1087,400,FUN_004e1087,0,1,0,0,400
0xe13ec,55,FUN_004e13ec,0,1,0,0,55
0xe14ee,290,FUN_004e14ee,0,1,0,0,290
0xe1610,55,FUN_004e1610,0,1,0,0,55
0xe1647,78,FUN_004e1647,0,1,0,0,78
0xe1695,581,FUN_004e1695,0,1,0,0,581
0xe18e0,62,FUN_004e18e0,0,1,0,0,62
0xe1920,58,FUN_004e1920,0,1,0,0,58
0xe195a,381,FUN_004e195a,0,1,0,0,381
0xe1ad7,88,FUN_004e1ad7,0,1,0,0,88
0xe1b2f,135,FUN_004e1b2f,0,1,0,0,135
0xe1bb6,516,FUN_004e1bb6,0,1,0,0,516
0xe1dba,86,FUN_004e1dba,0,1,0,0,86
0xe1e10,189,FUN_004e1e10,0,1,0,0,189
0xe1ecd,55,FUN_004e1ecd,0,1,0,0,55
0xe1f04,134,FUN_004e1f04,0,1,0,0,134
0xe1f8a,26,FUN_004e1f8a,0,1,0,0,26
0xe1fa4,102,FUN_004e1fa4,0,1,0,0,102
0xe200a,31,FUN_004e200a,0,1,0,0,31
0xe2029,98,FUN_004e2029,0,1,0,0,98
0xe208b,54,FUN_004e208b,0,1,0,0,54
0xe20c1,230,FUN_004e20c1,0,1,0,0,230
0xe21a7,57,FUN_004e21a7,0,1,0,0,57
0xe21e0,33,FUN_004e21e0,0,1,0,0,33
0xe2201,318,FUN_004e2201,0,2,11,11,329
0xe234a,208,FUN_004e234a,0,1,0,0,208
0xe241a,23,FUN_004e241a,0,1,0,0,23
0xe2431,517,FUN_004e2431,0,1,0,0,517
0xe2660,193,_strchr,0,2,11,11,204
0xe2720,128,_strstr,0,1,0,0,128
0xe352b,41,FUN_004e352b,0,1,0,0,41
0xe3594,36,FUN_004e3594,0,1,0,0,36
0xe35b8,90,FUN_004e35b8,0,1,0,0,90
0xe3612,193,FUN_004e3612,0,1,0,0,193
0xe36d3,18,__frnd,0,1,0,0,18
0xe36e5,33,__copysign,0,1,0,0,33
0xe3706,37,FUN_004e3706,0,1,0,0,37
0xe3741,231,FUN_004e3741,0,1,0,0,231
0xe3828,661,FUN_004e3828,0,1,0,0,661
0xe3aff,146,FUN_004e3aff,0,1,0,0,146
0xe3c25,17,FUN_004e3c25,0,1,0,0,17
0xe3c6e,49,FUN_004e3c6e,0,1,0,0,49
0xe3c9f,429,FUN_004e3c9f,0,1,0,0,429
0xe3e4c,74,FUN_004e3e4c,0,1,0,0,74
0xe3e96,51,FUN_004e3e96,0,1,0,0,51
0xe3ec9,41,FUN_004e3ec9,0,1,0,0,41
0xe3ef2,389,FUN_004e3ef2,0,1,0,0,389
0xe4087,28,FUN_004e4087,0,1,0,0,28
0xe40a3,137,FUN_004e40a3,0,1,0,0,137
0xe412c,89,FUN_004e412c,0,1,0,0,89
0xe4185,97,FUN_004e4185,0,1,0,0,97
0xe4267,386,FUN_004e4267,0,1,0,0,386
0xe444b,386,FUN_004e444b,0,1,0,0,386
0xe45cd,61,FUN_004e45cd,0,1,0,0,61
0xe4613,9,FUN_004e4613,0,1,0,0,9
0xe461c,33,FUN_004e461c,0,1,0,0,33
0xe463d,94,___add_12,0,1,0,0,94
0xe469b,46,FUN_004e469b,0,1,0,0,46
0xe46c9,45,FUN_004e46c9,0,1,0,0,45
0xe46f6,199,FUN_004e46f6,0,1,0,0,199
0xe47bd,1185,FUN_004e47bd,0,1,0,0,1185
0xe4c8e,60,FUN_004e4c8e,0,1,0,0,60
0xe4cca,659,FUN_004e4cca,0,1,0,0,659
0xe4f5d,143,FUN_004e4f5d,0,1,0,0,143
0xe4fec,149,FUN_004e4fec,0,1,0,0,149
0xe5081,562,FUN_004e5081,0,1,0,0,562
0xe52ce,250,FUN_004e52ce,0,1,0,0,250
0xe53c8,1007,FUN_004e53c8,0,1,0,0,1007
0xe57b7,39,FUN_004e57b7,0,1,0,0,39
0xe57de,111,FUN_004e57de,0,1,0,0,111
0xe584d,73,FUN_004e584d,0,1,0,0,73
0xe5896,719,FUN_004e5896,0,1,0,0,719
0xe5b65,312,FUN_004e5b65,0,1,0,0,312
0xe5ca3,423,FUN_004e5ca3,0,3,19,30,453
0xe5e68,45,FUN_004e5e68,0,1,0,0,45
0xe5e95,92,FUN_004e5e95,0,1,0,0,92
0xe5ef1,42,FUN_004e5ef1,0,1,0,0,42
0xe5f36,49,FUN_004e5f36,0,1,0,0,49
0xe5f67,134,FUN_004e5f67,0,1,0,0,134
0xe5fed,27,FUN_004e5fed,0,1,0,0,27
0xe6008,84,FUN_004e6008,0,1,0,0,84
0xe605c,96,FUN_004e605c,0,1,0,0,96
0xe60bc,152,FUN_004e60bc,0,1,0,0,152
0xe6154,165,FUN_004e6154,0,1,0,0,165
0xe61f9,691,FUN_004e61f9,0,1,0,0,691
0xe64ac,535,FUN_004e64ac,0,1,0,0,535
0xe66c3,136,FUN_004e66c3,0,1,0,0,136
0xe674b,40,FUN_004e674b,0,1,0,0,40
0xe6773,37,FUN_004e6773,0,1,0,0,37
0xe6798,45,FUN_004e6798,0,1,0,0,45
0xe67c5,3,FUN_004e67c5,0,1,0,0,3
0xe67c8,14,FUN_004e67c8,0,1,0,0,14
0xe67d6,15,FUN_004e67d6,0,1,0,0,15
0xe67e5,35,FUN_004e67e5,0,1,0,0,35
0xe6808,86,FUN_004e6808,0,1,0,0,86
0xe685e,486,FUN_004e685e,0,1,0,0,486
0xe6a44,544,FUN_004e6a44,0,1,0,0,544
0xe6c64,124,FUN_004e6c64,0,1,0,0,124
0xe6ce0,46,FUN_004e6ce0,0,1,0,0,46
0xe6d24,647,FUN_004e6d24,0,1,0,0,647
0xe6fcc,428,FUN_004e6fcc,0,1,0,0,428
0xe7178,320,FUN_004e7178,0,1,0,0,320
0xe72b8,264,FUN_004e72b8,0,2,11,11,275
0xe73cb,275,FUN_004e73cb,0,2,11,11,286
0xe750a,125,FUN_004e750a,0,1,0,0,125
0xe7587,63,__mbsnbicoll,0,1,0,0,63
0xe75c6,110,FUN_004e75c6,0,1,0,0,110
0xe7634,597,FUN_004e7634,0,3,22,40,637
0xe78b1,43,FUN_004e78b1,0,1,0,0,43
0xe78dc,391,FUN_004e78dc,0,1,0,0,391
0xe7a63,88,FUN_004e7a63,0,1,0,0,88
0xe7abb,103,FUN_004e7abb,0,1,0,0,103
0xe7b22,151,FUN_004e7b22,0,1,0,0,151
0xe7bb9,43,FUN_004e7bb9,0,1,0,0,43
0xe7c1a,6,RtlUnwind,1,1,0,0,6
0xe7eba,17,FUN_004e7eba,0,1,0,0,17
0xe7ecb,70,FUN_004e7ecb,0,1,0,0,70
0xe7f20,48,__strrev,0,1,0,0,48
0xe7f60,11,Unwind@004e7f60,0,1,0,0,11
0xe7f6b,11,Unwind@004e7f6b,0,1,0,0,11
0xe7f76,11,Unwind@004e7f76,0,1,0,0,11
0xe7f8b,14,Unwind@004e7f8b,0,1,0,0,14
0xe7fa3,11,Unwind@004e7fa3,0,1,0,0,11
0xe7fae,11,Unwind@004e7fae,0,1,0,0,11
0xe7fb9,11,Unwind@004e7fb9,0,1,0,0,11
0xe7fc4,11,Unwind@004e7fc4,0,1,0,0,11
0xe7fcf,11,Unwind@004e7fcf,0,1,0,0,11
0xe7fe4,11,Unwind@004e7fe4,0,1,0,0,11
0xe7fef,11,Unwind@004e7fef,0,1,0,0,11
0xe7ffa,11,Unwind@004e7ffa,0,1,0,0,11
0xe8005,11,Unwind@004e8005,0,1,0,0,11
0xe801a,11,Unwind@004e801a,0,1,0,0,11
0xe8025,11,Unwind@004e8025,0,1,0,0,11
0xe8030,11,Unwind@004e8030,0,1,0,0,11
0xe803b,11,Unwind@004e803b,0,1,0,0,11
0xe8050,11,Unwind@004e8050,0,1,0,0,11
0xe805b,11,Unwind@004e805b,0,1,0,0,11
0xe8066,11,Unwind@004e8066,0,1,0,0,11
0xe807b,14,Unwind@004e807b,0,1,0,0,14
0xe8089,14,Unwind@004e8089,0,1,0,0,14
0xe8097,14,Unwind@004e8097,0,1,0,0,14
0xe80af,14,Unwind@004e80af,0,1,0,0,14
0xe80bd,14,Unwind@004e80bd,0,1,0,0,14
0xe80cb,14,Unwind@004e80cb,0,1,0,0,14
0xe80d9,14,Unwind@004e80d9,0,1,0,0,14
0xe80e7,14,Unwind@004e80e7,0,1,0,0,14
0xe80f5,14,Unwind@004e80f5,0,1,0,0,14
0xe8103,14,Unwind@004e8103,0,1,0,0,14
0xe8111,14,Unwind@004e8111,0,1,0,0,14
0xe8129,14,Unwind@004e8129,0,1,0,0,14
0xe8137,14,Unwind@004e8137,0,1,0,0,14
0xe8145,14,Unwind@004e8145,0,1,0,0,14
0xe8153,14,Unwind@004e8153,0,1,0,0,14
0xe8161,14,Unwind@004e8161,0,1,0,0,14
0xe816f,14,Unwind@004e816f,0,1,0,0,14
0xe8187,11,Unwind@004e8187,0,1,0,0,11
0xe819c,11,Unwind@004e819c,0,1,0,0,11
0xe81b1,11,Unwind@004e81b1,0,1,0,0,11
0xe81c6,11,Unwind@004e81c6,0,1,0,0,11
0xe81db,11,Unwind@004e81db,0,1,0,0,11
0xe81f0,11,Unwind@004e81f0,0,1,0,0,11
0xe8205,11,Unwind@004e8205,0,1,0,0,11
0xe8220,14,Unwind@004e8220,0,1,0,0,14
0xe8240,11,Unwind@004e8240,0,1,0,0,11
0xe824b,11,Unwind@004e824b,0,1,0,0,11
0xe8260,14,Unwind@004e8260,0,1,0,0,14
0xe826e,14,Unwind@004e826e,0,1,0,0,14
0xe827c,14,Unwind@004e827c,0,1,0,0,14
0xe82a0,11,Unwind@004e82a0,0,1,0,0,11
0xe82ab,11,Unwind@004e82ab,0,1,0,0,11
0xe82b6,11,Unwind@004e82b6,0,1,0,0,11
0xe82cb,11,Unwind@004e82cb,0,1,0,0,11
0xe82e0,11,Unwind@004e82e0,0,1,0,0,11
0xe8300,11,Unwind@004e8300,0,1,0,0,11
0xe830b,11,Unwind@004e830b,0,1,0,0,11
0xe8316,11,Unwind@004e8316,0,1,0,0,11
0xe832b,11,Unwind@004e832b,0,1,0,0,11
0xe8336,11,Unwind@004e8336,0,1,0,0,11
0xe834b,11,Unwind@004e834b,0,1,0,0,11
0xe8356,11,Unwind@004e8356,0,1,0,0,11
0xe8361,11,Unwind@004e8361,0,1,0,0,11
0xe8376,14,Unwind@004e8376,0,1,0,0,14
0xe8384,14,Unwind@004e8384,0,1,0,0,14
0xe8392,14,Unwind@004e8392,0,1,0,0,14
0xe83a0,14,Unwind@004e83a0,0,1,0,0,14
0xe83ae,14,Unwind@004e83ae,0,1,0,0,14
0xe83c6,14,Unwind@004e83c6,0,1,0,0,14
0xe83de,11,Unwind@004e83de,0,1,0,0,11
0xe83f3,11,Unwind@004e83f3,0,1,0,0,11
0xe8410,11,Unwind@004e8410,0,1,0,0,11
0xe8430,14,Unwind@004e8430,0,1,0,0,14
0xe8448,11,Unwind@004e8448,0,1,0,0,11
0xe845d,11,Unwind@004e845d,0,1,0,0,11
0xe8472,11,Unwind@004e8472,0,1,0,0,11
0xe8490,11,Unwind@004e8490,0,1,0,0,11
0xe84a5,14,Unwind@004e84a5,0,1,0,0,14
0xe84b3,14,Unwind@004e84b3,0,1,0,0,14
0xe84c1,14,Unwind@004e84c1,0,1,0,0,14
0xe84e0,11,Unwind@004e84e0,0,1,0,0,11
0xe84f5,11,Unwind@004e84f5,0,1,0,0,11
0xe8510,11,Unwind@004e8510,0,1,0,0,11
0xe8530,11,Unwind@004e8530,0,1,0,0,11
0xe853b,11,Unwind@004e853b,0,1,0,0,11
0xe8546,11,Unwind@004e8546,0,1,0,0,11
0xe8551,11,Unwind@004e8551,0,1,0,0,11
0xe855c,11,Unwind@004e855c,0,1,0,0,11
0xe8567,11,Unwind@004e8567,0,1,0,0,11
0xe8572,11,Unwind@004e8572,0,1,0,0,11
0xe857d,11,Unwind@004e857d,0,1,0,0,11
0xe8588,15,Unwind@004e8588,0,1,0,0,15
0xe8597,11,Unwind@004e8597,0,1,0,0,11
0xe85a2,11,Unwind@004e85a2,0,1,0,0,11
0xe85ad,11,Unwind@004e85ad,0,1,0,0,11
0xe85b8,11,Unwind@004e85b8,0,1,0,0,11
0xe85c3,11,Unwind@004e85c3,0,1,0,0,11
0xe85ce,11,Unwind@004e85ce,0,1,0,0,11
0xe85d9,14,Unwind@004e85d9,0,1,0,0,14
0xe85f1,14,Unwind@004e85f1,0,1,0,0,14
0xe8609,14,Unwind@004e8609,0,1,0,0,14
0xe8621,11,Unwind@004e8621,0,1,0,0,11
0xe862c,11,Unwind@004e862c,0,1,0,0,11
0xe8637,14,Unwind@004e8637,0,1,0,0,14
0xe8645,14,Unwind@004e8645,0,1,0,0,14
0xe8653,14,Unwind@004e8653,0,1,0,0,14
0xe8661,14,Unwind@004e8661,0,1,0,0,14
0xe866f,14,Unwind@004e866f,0,1,0,0,14
0xe867d,14,Unwind@004e867d,0,1,0,0,14
0xe868b,14,Unwind@004e868b,0,1,0,0,14
0xe8699,14,Unwind@004e8699,0,1,0,0,14
0xe86b1,14,Unwind@004e86b1,0,1,0,0,14
0xe86bf,14,Unwind@004e86bf,0,1,0,0,14
0xe86cd,14,Unwind@004e86cd,0,1,0,0,14
0xe86db,14,Unwind@004e86db,0,1,0,0,14
0xe86e9,14,Unwind@004e86e9,0,1,0,0,14
0xe86f7,14,Unwind@004e86f7,0,1,0,0,14
0xe8705,14,Unwind@004e8705,0,1,0,0,14
0xe8713,14,Unwind@004e8713,0,1,0,0,14
0xe8721,14,Unwind@004e8721,0,1,0,0,14
0xe872f,14,Unwind@004e872f,0,1,0,0,14
0xe873d,14,Unwind@004e873d,0,1,0,0,14
0xe874b,14,Unwind@004e874b,0,1,0,0,14
0xe8759,14,Unwind@004e8759,0,1,0,0,14
0xe8767,14,Unwind@004e8767,0,1,0,0,14
0xe8780,11,Unwind@004e8780,0,1,0,0,11
0xe8795,14,Unwind@004e8795,0,1,0,0,14
0xe87a3,14,Unwind@004e87a3,0,1,0,0,14
0xe87b1,14,Unwind@004e87b1,0,1,0,0,14
0xe87bf,14,Unwind@004e87bf,0,1,0,0,14
0xe87cd,14,Unwind@004e87cd,0,1,0,0,14
0xe87e5,11,Unwind@004e87e5,0,1,0,0,11
0xe87f0,11,Unwind@004e87f0,0,1,0,0,11
0xe87fb,11,Unwind@004e87fb,0,1,0,0,11
0xe8806,11,Unwind@004e8806,0,1,0,0,11
0xe8811,11,Unwind@004e8811,0,1,0,0,11
0xe881c,11,Unwind@004e881c,0,1,0,0,11
0xe8827,11,Unwind@004e8827,0,1,0,0,11
0xe8832,11,Unwind@004e8832,0,1,0,0,11
0xe883d,14,Unwind@004e883d,0,1,0,0,14
0xe8855,11,Unwind@004e8855,0,1,0,0,11
0xe8860,11,Unwind@004e8860,0,1,0,0,11
0xe886b,11,Unwind@004e886b,0,1,0,0,11
0xe8876,11,Unwind@004e8876,0,1,0,0,11
0xe8881,14,Unwind@004e8881,0,1,0,0,14
0xe888f,14,Unwind@004e888f,0,1,0,0,14
0xe889d,14,Unwind@004e889d,0,1,0,0,14
0xe88ab,14,Unwind@004e88ab,0,1,0,0,14
0xe88b9,14,Unwind@004e88b9,0,1,0,0,14
0xe88e0,11,Unwind@004e88e0,0,1,0,0,11
0xe88eb,14,Unwind@004e88eb,0,1,0,0,14
0xe88f9,14,Unwind@004e88f9,0,1,0,0,14
0xe8907,14,Unwind@004e8907,0,1,0,0,14
0xe8915,14,Unwind@004e8915,0,1,0,0,14
0xe8923,14,Unwind@004e8923,0,1,0,0,14
0xe8931,14,Unwind@004e8931,0,1,0,0,14
0xe893f,14,Unwind@004e893f,0,1,0,0,14
0xe894d,14,Unwind@004e894d,0,1,0,0,14
0xe895b,14,Unwind@004e895b,0,1,0,0,14
0xe8969,14,Unwind@004e8969,0,1,0,0,14
0xe8977,14,Unwind@004e8977,0,1,0,0,14
0xe8985,14,Unwind@004e8985,0,1,0,0,14
0xe8993,14,Unwind@004e8993,0,1,0,0,14
0xe89a1,14,Unwind@004e89a1,0,1,0,0,14
0xe89af,14,Unwind@004e89af,0,1,0,0,14
0xe89bd,14,Unwind@004e89bd,0,1,0,0,14
0xe89cb,14,Unwind@004e89cb,0,1,0,0,14
0xe89d9,14,Unwind@004e89d9,0,1,0,0,14
0xe89e7,14,Unwind@004e89e7,0,1,0,0,14
0xe89f5,14,Unwind@004e89f5,0,1,0,0,14
0xe8a03,14,Unwind@004e8a03,0,1,0,0,14
0xe8a11,14,Unwind@004e8a11,0,1,0,0,14
0xe8a1f,14,Unwind@004e8a1f,0,1,0,0,14
0xe8a2d,14,Unwind@004e8a2d,0,1,0,0,14
0xe8a45,11,Unwind@004e8a45,0,1,0,0,11
0xe8a5a,11,Unwind@004e8a5a,0,1,0,0,11
0xe8a65,11,Unwind@004e8a65,0,1,0,0,11
0xe8a7a,11,Unwind@004e8a7a,0,1,0,0,11
0xe8a90,11,Unwind@004e8a90,0,1,0,0,11
0xe8ab0,11,Unwind@004e8ab0,0,1,0,0,11
