path	line	end	name	status	body_sha256	review
include/Ints.h	446	446	IDX	read	00d487a7cb7aa68ca228f2a714b5ffcf116297588f6cac690c8d758442120cf6	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	448	448	IDX	read	789e668e7c07fd8785dbd51fe06c4d198ca847a1004d7742a214d38445cae382	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	455	455	HAS	read	76c82f8e7f10f50c1861e6da63ba19146e0e1e0b0721a1dd46cb25b6ff687ccf	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	457	457	HAS	read	0f00aaa8561614bd263c976675acb143c34a0ee9be9067b7350b80dc06124654	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	464	464	H2_ENUM_CLEAR_FLAG	read	63713d8db7ee2ac3daa5628735178f517b658d1ecdbc7916c0f290d83481eb72	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	466	466	H2_ENUM_CLEAR_FLAG	read	ba00986e35d7cf60031fe0144615b4772b9e0a1e1038123108b93a6833092a24	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	472	472	BIT	read	11a3b2c17114f369f0be653f8b22a20427ff6356c176493e414a80d4e371b497	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	474	474	BIT	read	4a484777c04552471960415c76636c127cb8afe04933f7d46f75879aacab2447	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	480	523	H2_ENUM_STEPPED	read	036ddd1077170dde0803bc42a5cd33134b1838429fda54a61e61aa35c95d7d27	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	525	525	H2_ENUM_STEPPED	read	a7036fec450633dc3a52d8e68b90d2553c311d6770c62447a1214a83f8014ff2	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	531	534	H2_ENUM_INDEX_OFFSET	read	99515e88fb74c3ff0b0002e74d6edbca9781905ca58e9f163a4b18b9b7b4a407	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/Ints.h	536	536	H2_ENUM_INDEX_OFFSET	read	7a8e93f1741377da4095a4a2d8f5c749adaa4b69c4237c6dc5b49a1af9551362	B10: all 53 physical definitions, defaulted/constrained/conditional bodies and 68 macros read; modern compatibility R12
include/SOURCE/ADVMGR.h	2	2	HOMM2_ADVMGR_H	read	c8bcf6dd92435680a2795a200457aa4cc120b4496d345a155159536e7c27918f	B14: complete remote/sound/command/draw/options domains and global declarations; no bodies
include/SOURCE/ADVMGR_TYPES.h	2	2	HOMM2_ADVMGR_TYPES_H	read	0e37271748d344bc04cca630c0f06e22491ffd88f46733507641e0d7d08014c7	B25: complete packed adventure save/player-exit/raw-byte remote payload union and size contract; no bodies
include/SOURCE/ARMY.h	2	2	HOMM2_ARMY_H	read	0cb3b00e351425a8d681154977bed6dca2f988fc368bcca06c71876c7de75c6b	B13: complete animation/sample/spell/frame domains and packed SMonFrameInfo; no bodies
include/SOURCE/CMBTMGR.h	2	2	HOMM2_CMBTMGR_H	read	a935f14ae9c2bbc081461c77ae80601a5dcc2d4c7612b2c57b5c4ea68ab337ef	B14: complete combat tower origin/ValidHex/options API; no bodies
include/SOURCE/COMMAND.h	2	2	HOMM2_COMMAND_H	read	fe8e1c82998153844804dd6d63ef9c163272cca34d8d930e84002c6739cb3d37	B22: complete combat action domain, packed 25-byte remote packet and handler declarations; no bodies; H53
include/SOURCE/CONFIG_TYPES.h	2	2	HOMM2_SOURCE_CONFIG_TYPES_H	read	a95c8136dd77e79f93b44639a22f60bd2541c9ee1c266d10a70e58c33e7731f0	B10: complete packed graphics/config records and enum/storage contracts; H15; no bodies
include/SOURCE/CURSOR.h	2	2	HOMM2_CURSOR_H	read	b1e44a3464bcb4256e273752c4574360b4539f5d3b6e52f34ad340d440352462	B22: complete cursor/movement/change domains, packed 11-byte SMapChange union and SendMapChange declaration; no bodies
include/SOURCE/Campaign.h	2	2	HOMM2_CAMPAIGN_H	read	52ba851438f5a9e7aa2a4934255b6f9f51a04a40bcea3ef90b8a1b494e59b6a1	B25: complete campaign message/award domains and declarations; no bodies; implementation covered B40
include/SOURCE/Castle.h	2	2	HOMM2_CASTLE_H	read	7fa63445d5328b47e61e40dbf38fc4ec91623e74accc04586e72da4d6d0f720e	B30: complete castle slot/upgrade domains, slot arrays and handler declarations; no bodies; R30
include/SOURCE/EVENTS.h	2	2	HOMM2_EVENTS_H	read	ffde25456c08c09d5fd2410c8b079c11d86ed4009109b81c94a2291ac40278bc	B23: complete event/object/resource domains and packed map-extra event/hero/town layouts, macros and declarations; no bodies; implementation covered B42
include/SOURCE/EVENTS.h	303	303	MONSTER_STRENGTH_JOIN	read	561b7f912cba364af27df831a6893d9c629537d2ec334799707c451372029a99	B23: complete event/object/resource domains and packed map-extra event/hero/town layouts, macros and declarations; no bodies; implementation covered B42
include/SOURCE/EVENTS.h	304	304	MONSTER_STRENGTH_FLEE	read	7ea5c116318816a02f3af9a09e9afa9274398d26c68fb77a77c6437430307fdd	B23: complete event/object/resource domains and packed map-extra event/hero/town layouts, macros and declarations; no bodies; implementation covered B42
include/SOURCE/EVENTS_TYPES.h	2	2	HOMM2_EVENTS_TYPES_H	read	9726cc4de5a78342047c49e907896fa73b50e63a3b93e12caca93207afd42ce4	B36: complete packed combat-result/army/town and separate hero-fragment layouts and size contracts; no bodies; implementation covered B42; R35
include/SOURCE/ExpCampaign.h	2	2	HOMM2_SOURCE_EXPCAMPAIGN_H	read	a1f3f8ad0841d0be7d3a4b2674eccfc7c9bd719c0c0807900d3f4f0d481b3ee0	B25: complete expansion campaign IDs/maps/awards and packed state/interface; no bodies; implementation covered B41
include/SOURCE/FINDPATH.h	2	2	HOMM2_FINDPATH_H	read	557e7f75dfb1ed84ab925e57b0c003a691226fa7ca8e5bae931272b7a46d24a3	B14: complete terrain cost declaration; no bodies
include/SOURCE/GAME.h	2	2	HOMM2_GAME_H	read	8cad0c745b398ebeb721ab600bb19f098a3d67abf460976b1c26ecdac6a86ed7	B13: complete calendar/serialization/player/random/weekly domains and free APIs; no bodies
include/SOURCE/HERO.h	2	2	HOMM2_HERO_H	read	1f687c01121dfc04c3f1d202dc0ac9bd4b2313a0ee4d349fa5e5c6b5f734d63f	B13: complete hero UI declarations; no bodies
include/SOURCE/KB.h	2	2	HOMM2_KB_H	read	58fff8650227c7c87b4d60574fc7c62c45150661d939da43627519e14d64892c	B10: complete declarations/domains and two inline bodies; map-extra operand contracts; implementation covered B43; H15/R12
include/SOURCE/KB.h	713	713	MAP_EXTRA_AT	read	bb1ab0fc959c0b465d21978551d9dfca34e37c4d1d0985fb561a10e50a866c6e	B10: complete declarations/domains and two inline bodies; map-extra operand contracts; implementation covered B43; H15/R12
include/SOURCE/KB.h	714	714	MAP_EXTRA_AT_WFIRST	read	b8ad08c45bd1f2af8e51cf2aba1332a7a3e86fa8b3675025c4105e50f9288df7	B10: complete declarations/domains and two inline bodies; map-extra operand contracts; implementation covered B43; H15/R12
include/SOURCE/KB_TYPES.h	2	2	HOMM2_SOURCE_KB_TYPES_H	read	9b6eb8e0fb4fc43753351fadf10d910780f85e2b156831e0fa36426a30e90d3d	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	630	630	MAP_ACTION_TRIGGER	read	a3b87eb5c127e867c6fa17d2f2d1d054698ea350456d5deea8504d539a07d053	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	631	631	MAP_PASSIVE_TRIGGER	read	70d551cbcf89aaa5476bd1ebeabfe0de6293870fb3f10c1f8dc5fb421656fc30	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	632	632	MAP_TRIGGER_OBJECT	read	9283ad9ce8738c60014fc0698cbabacad73d9edadd3325370abddf765450dd3b	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	633	633	MAP_TRIGGER_IS_ACTION	read	e59b7fb0900e31eabd76a94c010082ddd9b3a7462237d466f3445829d5be2316	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	634	634	MAP_TRIGGER_WITH_OBJECT	read	cdcbc202b57c51f77206913b77a1b588d2750cce4ef432a691f4cea6e54391e3	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	637	637	MAP_ACTION_TRIGGER	read	1fe24c9499bd41d0ff494e33fb6b691e4e8688509fe24ab5d6ae9cbb5ae4c65a	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	638	638	MAP_PASSIVE_TRIGGER	read	d07facef9050201c3b74b5dcc13f6f2618deea976fcaa8063592bcce80664d47	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	639	639	MAP_TRIGGER_OBJECT	read	a344fcccd2e92f369b266e9a951071e32fd2e6b9c5cf8d6610c723145fa1ba73	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	640	640	MAP_TRIGGER_IS_ACTION	read	7a4a57e84fa127bc514539e0445c05f521f6fc7bad38bc2723533e0fd9e3336f	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/KB_TYPES.h	641	642	MAP_TRIGGER_WITH_OBJECT	read	794462bf4005d615e64633b7e0b06ced9346fef470dd1fb61119718cd513fb5d	B10: complete domains/layouts and all 26 helper/strict-bridge bodies; trigger and direction vocabulary; R12
include/SOURCE/Modem.h	2	2	HOMM2_MODEM_H	read	554df069eb4d72116a1ef1fc23c6b5a97eec633d0f9c8e83eb27ce29a2083fe4	B26: complete modem framing/state/queue/interface declarations and TruncateModemResponse inline body; implementation covered in B28
include/SOURCE/NOOPT.h	2	2	HOMM2_NOOPT_H	read	ccf4726e12330e655e0f202bae673a494c579e9955850de30b2584daee69198c	B10: complete pointer/value delay API declarations; R10; no bodies
include/SOURCE/Netbios.h	2	2	HOMM2_NETBIOS_H	read	c8997d3b68615d210c65082d7584be7823d5c70d6d558813570fa01ab63c30e6	B26: complete setup/wait states, narrow storage and interface declarations; no bodies; implementation covered in B28
include/SOURCE/Newgame.h	2	2	HOMM2_NEWGAME_H	read	a691d41d2570833e3b31f0dd6d9518a360a26611cc85a0ed795e5c772f9c9991	B36: complete new-game UI domains, packed remote packet prefix and handler declaration; no bodies; implementation covered B38; R35
include/SOURCE/Overview.h	2	2	HOMM2_OVERVIEW_H	read	aefbe29c4e8c2c0ab56f42a349c3711fafa2e3d5186ef1158febfbdcb74e3e43	B34: complete overview type/return/layout domains, row aliases and handler declarations; no bodies; R33
include/SOURCE/PATH.h	2	2	HOMM2_PATH_H	read	03de6bdbb6ade8f9c77e46845b18498bbd50b30336d116e8f3adf0bb6ed3c77c	B14: complete combat adjacency/opposite-direction declarations; no bodies
include/SOURCE/PHILAI.h	2	2	HOMM2_PHILAI_TU_H	read	7caa3be65b8e6a2cd324f61a075bdce189b41e967214300d666c0505446e207c	B21: complete purchase/battle/site domains and AI globals/declarations; no bodies; implementation covered B44
include/SOURCE/PHILAI.h	59	59	AI_GENERIC_SITE_SIRENS_ARMY_REMAINDER	read	582ff4a893310ba556b8f3cee94a7e7c1aeb5cf466c400d8d0eeb071382982b0	B21: complete purchase/battle/site domains and AI globals/declarations; no bodies; implementation covered B44
include/SOURCE/RECRUIT.h	2	2	HOMM2_RECRUIT_H	read	07365e3fe60611f1b0900cc4bcb512f4b86b7a49012cf6d374166d465ebd4be8	B31: complete recruitment window/quick-view declarations; no bodies
include/SOURCE/REMOTE.h	2	2	HOMM2_REMOTE_H	read	e13000ce34cfa9ed6b70d65d4523eb658b4decd909bc4f4b8b5daf8b493fb5d4	B23: complete packed packet/message records, transport/buffer/retry domains and all remote declarations; no bodies; REMOTE implementation unread
include/SOURCE/REMOTE_TYPES.h	2	2	HOMM2_REMOTE_TYPES_H	read	4b7397ca4043ecd774fcdc144f3c5e153f09806cd557248111e301b10f9c7787	B22: complete network/remote/protocol domains and packed 34-byte player-info record; no bodies; implementations still unread
include/SOURCE/REQUEST.h	2	2	HOMM2_REQUEST_H	read	e28f1389b3857121e654145e7b559c03d5c71382bb6cbd9b24470906d4407011	B36: complete packed 420-byte map header, dimensions/victory/loss domains and reader/filter declarations; no bodies; implementation covered B37; R35
include/SOURCE/SETUP.h	2	2	HOMM2_SETUP_H	read	59bcb0b1263be6c28d9c3fd2855aedf06ecf3783c5514534801a970fb50f64bb	B36: complete setup/campaign/network/modem handler declarations and modem-config global; no bodies; implementation covered B39; R35
include/SOURCE/SMACKMGR.h	2	2	HOMM2_SMACKMGR_H	read	0dd136bea987eb580affaea86f6c302e4ac82b0ae741029dfee2f2e4bff91d0a	B35: complete packed movie options/rectangle/Miles adapter, SDK size/interface and playback-global contracts; no bodies; R34
include/SOURCE/SPELLS.h	2	2	HOMM2_SPELLS_H	read	05e998a05146b5fd7d9840201a03cfa7fc3a83428cd09011f8b77f8433c6d64b	B16: complete spell/effect/bolt/ripple domains, parameters and two macros; no function bodies; R18
include/SOURCE/SPELLS.h	179	179	SPELL_GOLEM_DAMAGE_MULTIPLIER	read	93ca29f35f1b1ce0e6ead306df5a8e8b8d28accfcf50d74d117f65174a8328df	B16: complete spell/effect/bolt/ripple domains, parameters and two macros; no function bodies; R18
include/SOURCE/TOWNMGR.h	2	2	HOMM2_TOWNMGR_H	read	4febdbb6cebdae43c812cc7c182641daba047dadcfc2fdeeeeb01236fbc47882	B29: complete building record/masks, UI/resource/thieves-guild domains and declarations; no bodies; implementation covered in B30
include/SOURCE/VIEW.h	2	2	HOMM2_VIEW_H	read	1bcfeacd87974ac80b4086e0b789392dbf9842e9dfe60f1ab6f6f83616b0c70d	B33: complete general-handler and viewed-side declarations; no bodies; R32
include/SOURCE/Viewwrld.h	2	2	HOMM2_VIEWWRLD_H	read	fc1709f290c702a423a3b46dea7eac66bb72b605c05cddeceda6efb834be17fd	B34: complete world scale domain and dialog-handler declaration; no bodies; R33
include/SOURCE/Wsnetwin.h	2	2	HOMM2_WSNETWIN_H	read	c1141f2d44d15c3c15760ab9336591d4b55d01ab62ef910da54b5eb78618e73f	B26: complete Winsock transport constants, packed startup, globals and interface; no bodies; H64/H65
include/SOURCE/X_GLOBAL.h	2	2	HOMM2_X_GLOBAL_H	read	51f0502d53e9952e0114fb220a548203f9cb37a95da8c48c612861c756663a9c	B10: complete globals/table dimensions and NextSpellEffectDisplayType inline; H15/R12
include/SOURCE/advManager.h	2	2	HOMM2_SOURCE_ADVMANAGER_H	read	abb269bafd7328a28b2c30c001651e1cc8a4d5e069b1ad71efdc225eda3a66c8	B14: complete 441-line adventure owner, unions, cursor/map/remote/event/sound API; two target accessors
include/SOURCE/army.h	2	2	HOMM2_SOURCE_ARMY_H	read	0850daf6a9e077761a8357f2b819c5983c17bbcfef69545efb671a7dc4eebfdf	B13: complete combat-army layout/lifetime/path/spell API and IsAlive inline; H21 distinguishes group presence
include/SOURCE/armyGroup.h	2	2	HOMM2_SOURCE_ARMYGROUP_H	read	0f9532aba38904c8ad36b9dc8fce82e7dd45c921e6e60bd44aeac1828f47a88b	B12: complete packed signed/unsigned army aliases and domains; no bodies
include/SOURCE/bankBox.h	2	2	HOMM2_SOURCE_BANKBOX_H	read	fd1b7bda07a5c265d57cbe3a8efd020bc1b222a0e515b953daa6e5a80c0ef1ec	B31: complete packed bank owner/interface; no bodies; R30
include/SOURCE/combatManager.h	2	2	HOMM2_SOURCE_COMBATMANAGER_H	read	23415abce7f60d86243612e1fdca270d7f121619ad28ab64794d8261a2f8591e	B13: complete 868-line combat owner/header, side/army/hex/extent state and constants; no bodies
include/SOURCE/combatTypes.h	2	2	HOMM2_SOURCE_COMBATTYPES_H	read	2d746a5abf635071c41a7991f75df09ed92b80bde56b1767618fe4572c0369f5	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	30	30	OppositeCombatSide	read	504522593b7b1dc49a2ae81738dadf06d215053d0077f5ad5c3ea913cc1d831d	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	53	53	CombatResultForSide	read	589a27eca6b4a96bfc6cf65ae4fe74013a377f1ce794fa655087b28cde3b2c54	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	54	54	OppositeCombatResult	read	4fb5768bba09a8190bee1a9f2aa6627147ad2e1a411c0fd5d75bdc4865418a10	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	55	55	CombatSideForResult	read	a7b94059536ac237c27b7cc37098a8c8afd3952dca5b815ac9ced14f08976f4b	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	78	78	OppositeArmyFacing	read	e2fa716e1ac6af3a2ffd391cc6ccd6936f71c94629fd3c6e4217b7e7cf9613aa	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	79	79	ArmyFacingForSide	read	7f6d57739fc117ce67044f6b2471254e7d1e3631c2fe386f7ddc5ea52f083618	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/combatTypes.h	80	80	ArmyFacingRearHexOffset	read	f4328734189895e8bc1dfdba4d2d8fd58b61982310476fbf62286e8b0ad8f56b	B10: complete side/result/facing/direction contracts and eight strict helper bodies; R12
include/SOURCE/comwin.h	2	2	HOMM2_COMWIN_H	read	7f1e9d196b0019f39d75fb47de72f298849ec84d7a66f735802a60982504c0d5	B26: complete serial baud/port domains, shared node/anchor payload union, saved driver state and interface; no bodies; H66/H67
include/SOURCE/dimPalette.h	2	2	HOMM2_SOURCE_DIMPALETTE_H	read	e422cb98242070fb2605dfb0bdce8181f660020359cc0ee85980cdda78540bc1	B05: complete decoder/encoding/palette contract declarations; no bodies
include/SOURCE/dpnetwin.h	2	2	HOMM2_DPNETWIN_H	read	7fce4c626e462c431f24758f99b10e6cd5d6560c7ad80dcbae4a66809ace8687	B26: complete DirectPlay transport constants, packed startup, states/interfaces and shared receive storage; no bodies; H64/H65
include/SOURCE/fileRequester.h	2	2	HOMM2_SOURCE_FILEREQUESTER_H	read	dd1536400a60ac43df7b6873f40ec57265530c8381215960b57dc17954ab689f	B25: complete filename/extension domains, packed requester/window layout and interface; no bodies; implementation covered B37
include/SOURCE/game.h	2	2	HOMM2_SOURCE_GAME_H	read	9ec8edd8fbc580e39e0feed6208ef9ef30d11f925baf03b90a98b2b8061a4a23	B13: complete game/boat/mine/campaign/save/runtime layouts and API; five existing owner accessors
include/SOURCE/hero.h	2	2	HOMM2_SOURCE_HERO_H	read	e5045e769918d42bddec802db0f068bfd3b7bf5e67e34f607347d4a52c38b0d2	B13: complete packed runtime/serialized hero/flag/skill domains; IsEmbarked inline; H22/R15
include/SOURCE/hexcell.h	2	2	HOMM2_SOURCE_HEXCELL_H	read	2cebc8a22b633133c7b29aaeb5d99f739efbaa5c649f25b3db96f9206647fe4c	B12: complete packed occupant/corpse/path/clipping layout and declarations; no bodies
include/SOURCE/highScoreManager.h	2	2	HOMM2_SOURCE_HIGHSCOREMANAGER_H	read	2e7c96d83917bdf1da6272660a3ec1b5c7e423b98b42e7ada8484ae0724f5e34	B33: complete score display/animation/file/UI constants, packed manager layout and interface; no bodies; R32
