rva,name,unit,size,kind
0x35d1c,?DDCreateSurface@@YIPAUIDirectDrawSurface@@KKH@Z,SOURCE/wingraph,0x133,func
0x35e4f,?DDSD@@YIXHPADH@Z,SOURCE/wingraph,0x5d2,func
0x36421,?DDUpdatePalette@@YIXPAC@Z,SOURCE/wingraph,0x118,func
0x36539,?DDCleanUpWinGraphics@@YIXXZ,SOURCE/wingraph,0x177,func
0x366b0,?DDSetFullScreenStatus@@YIXH@Z,SOURCE/wingraph,0x305,func
0x369b5,?WGQueryNewPalette@@YIHXZ,SOURCE/wingraph,0x89,func
0x36a3e,?WGInitGraphics@@YIXXZ,SOURCE/wingraph,0x151,func
0x36b8f,?WGUpdatePalette@@YIXPAC@Z,SOURCE/wingraph,0x1e7,func
0x36d76,?WGInitializePalette@@YIXXZ,SOURCE/wingraph,0x1d5,func
0x36f4b,?WGAppPaint@@YIHPAX0@Z,SOURCE/wingraph,0x1c4,func
0x3710f,?WGCleanUpWinGraphics@@YIXXZ,SOURCE/wingraph,0x78,func
0x37187,?ConnectToDLLs@@YIXXZ,SOURCE/wingraph,0x80,func
0x37207,?DisconnectDLLs@@YIXXZ,SOURCE/wingraph,0x29,func
0x37230,?RestoreDisplayMode@@YIXXZ,SOURCE/wingraph,0x2c,func
0x3725c,?SetPalette@@YIHXZ,SOURCE/wingraph,0x2e,func
0x3728a,?GetGraphicsInfo@@YIXXZ,SOURCE/wingraph,0x7e,func
0x37308,?InitGraphics@@YIXXZ,SOURCE/wingraph,0xa0,func
0x373a8,?AppPaint@@YIHPAX0@Z,SOURCE/wingraph,0x46,func
0x373ee,?InitializePalette@@YIXXZ,SOURCE/wingraph,0x2c,func
0x3741a,?UpdatePalette@@YIXPAC@Z,SOURCE/wingraph,0x38,func
0x37452,?CleanUpWinGraphics@@YIXXZ,SOURCE/wingraph,0x31,func
0x37483,?SetFullScreenStatus@@YIXH@Z,SOURCE/wingraph,0xe1,func
0x37564,?QueryNewPalette@@YIHXZ,SOURCE/wingraph,0x31,func
0x37595,?SetGraphicsType@@YIHH@Z,SOURCE/wingraph,0x286,func
0x3781b,?ResetHeroRVs@@YIXHHH@Z,SOURCE/PHILAI,0x1b5,func
0x379d0,?CheckDoMain@@YIXHH@Z,SOURCE/PHILAI,0x180,func
0x37b50,?ShowStatus@@YIXXZ,SOURCE/PHILAI,0x10,func
0x37b60,??0philAI@@QAE@XZ,SOURCE/PHILAI,0x55,func
0x37bb5,?DoAllHeroInteractions@philAI@@QAEXXZ,SOURCE/PHILAI,0xac,func
0x37c61,?CheckForCreatureUpgrades@philAI@@QAEXXZ,SOURCE/PHILAI,0x37e,func
0x37fdf,?CheckBuyStuff@philAI@@QAEXXZ,SOURCE/PHILAI,0x4be,func
0x3849d,?GoodAdjacent@philAI@@QAEHPAH@Z,SOURCE/PHILAI,0x2e8,func
0x38785,?CheckReload@philAI@@QAEXXZ,SOURCE/PHILAI,0x4b8,func
0x38c3d,?CheckBerserk@philAI@@QAEXXZ,SOURCE/PHILAI,0x302,func
0x38f3f,?DimensionDoorTo@philAI@@QAEXHH@Z,SOURCE/PHILAI,0x71,func
0x38fb0,?DoAnywhereDDoorTownGate@philAI@@QAEHH@Z,SOURCE/PHILAI,0x3f9,func
0x393a9,?DoDimensionDoor@philAI@@QAEHPAVhero@@@Z,SOURCE/PHILAI,0x158,func
0x39501,?SetupRelativeHeroStrengths@philAI@@QAEXXZ,SOURCE/PHILAI,0xb7,func
0x395b8,?ValidateHero@@YIXPAVhero@@@Z,SOURCE/PHILAI,0x79,func
0x39631,?DoAI@philAI@@QAEXH@Z,SOURCE/PHILAI,0xcad,func
0x3a2de,?GetGameAIVars@philAI@@QAEXXZ,SOURCE/PHILAI,0x4b,func
0x3a329,?GetTurnAIVars@philAI@@QAEXH@Z,SOURCE/PHILAI,0xe2b,func
0x3b154,?GetBestBHC@philAI@@QAEXHAAUBHC@@@Z,SOURCE/PHILAI,0x5f4,func
0x3b748,?DetermineHeroToMove@philAI@@QAEPAVhero@@H@Z,SOURCE/PHILAI,0x11d,func
0x3b865,?DetermineTargetPosition@philAI@@QAEHAAH0H0@Z,SOURCE/PHILAI,0xe7d,func
0x3c6e2,?ProbableOutcomeOfBattle@philAI@@QAEXPAVarmyGroup@@PAVhero@@010HHHAAMAAH3333@Z,SOURCE/PHILAI,0x791,func
0x3ce73,?GetOddsOfWinning@philAI@@QAEMH@Z,SOURCE/PHILAI,0x1e,func
0x3ce91,?ValueOfBuyingBuilding@philAI@@QAEXPAVtown@@HAAHAAM@Z,SOURCE/PHILAI,0x826,func
0x3d6b7,?GetBestBuilding@philAI@@QAEXPAVtown@@AAUBHC@@AAM@Z,SOURCE/PHILAI,0x19b,func
0x3d852,?ValueOfBuyingCreature@philAI@@QAEXPAVtown@@HAAHHAAM@Z,SOURCE/PHILAI,0x306,func
0x3db58,?GetBestCreature@philAI@@QAEXPAVtown@@AAUBHC@@AAM@Z,SOURCE/PHILAI,0x35b,func
0x3deb3,?CreaturesToBuy@philAI@@QAEHPAVtown@@H@Z,SOURCE/PHILAI,0x48,func
0x3defb,?CreaturesToBuy@philAI@@QAEHHH@Z,SOURCE/PHILAI,0x5f,func
0x3df5a,?MaxBuyableCreatures@philAI@@QAEHH@Z,SOURCE/PHILAI,0x9c,func
0x3dff6,?ValueOfBuyingHero@philAI@@QAEXPAVtown@@PAVhero@@AAHAAM@Z,SOURCE/PHILAI,0x2b2,func
0x3e2a8,?GetBestHero@philAI@@QAEXPAVtown@@AAUBHC@@AAM@Z,SOURCE/PHILAI,0x1b1,func
0x3e459,?LikelihoodOfEnemyAttacking@philAI@@QAEXPAVtown@@PAVhero@@AAM2AAH332@Z,SOURCE/PHILAI,0x65,func
0x3e4be,?MeanRVOfUnexploredTerritory@philAI@@QAEHH@Z,SOURCE/PHILAI,0x1a,func
0x3e4d8,?GetGameAttentionValue@philAI@@QAEXH@Z,SOURCE/PHILAI,0x1d8,func
0x3e6b0,?GetTurnAttentionValue@philAI@@QAEXH@Z,SOURCE/PHILAI,0xf2,func
0x3e7a2,?RVConversion@philAI@@QAEHQAH@Z,SOURCE/PHILAI,0xa6,func
0x3e848,?TurnsToBuy@philAI@@QAEMQAH@Z,SOURCE/PHILAI,0xd0,func
0x3e918,?RVOfPosition@philAI@@QAEHHHHHHHHHHH@Z,SOURCE/PHILAI,0x62d,func
0x3ef45,?StrategicValueOfPosition@philAI@@QAEHHHHHPAHH@Z,SOURCE/PHILAI,0xaf9,func
0x3fa3e,?ValueOfTown@philAI@@QAEHPAVtown@@@Z,SOURCE/PHILAI,0x14e,func
0x3fb8c,?TurnCostResource@philAI@@QAEXH@Z,SOURCE/PHILAI,0x180,func
0x3fd0c,?TurnValueOfObelisk@philAI@@QAEMH@Z,SOURCE/PHILAI,0x175,func
0x3fe81,?FutureDeflator@philAI@@QAEMQAH@Z,SOURCE/PHILAI,0x51,func
0x3fed2,?FightValueOfStack@philAI@@QAEHPAVarmyGroup@@PAVhero@@HHHH@Z,SOURCE/PHILAI,0xbf8,func
0x40aca,?EvaluateOneTimeCreaturePurchase@philAI@@QAEXHHHAAH00@Z,SOURCE/PHILAI,0x1e7,func
0x40cb1,?QuickCombat@philAI@@QAEHPAVarmyGroup@@PAVhero@@01HHAAM2@Z,SOURCE/PHILAI,0x768,func
0x41419,?HeroInteractionAtHero@philAI@@QAEXPAVhero@@0HPAH@Z,SOURCE/PHILAI,0x422,func
0x4183b,?HeroInteractionAtTown@philAI@@QAEXPAVhero@@PAVtown@@HPAH@Z,SOURCE/PHILAI,0x882,func
0x420bd,?RedistributeTroops@philAI@@QAEXPAVarmyGroup@@0HHHHH@Z,SOURCE/PHILAI,0x4ba,func
0x42577,?ChooseGoldOrExperience@philAI@@QAEHHH@Z,SOURCE/PHILAI,0x39,func
0x425b0,?ChooseEvaluateBattle@philAI@@QAEXPAVarmyGroup@@PAVhero@@01HHHAAH2@Z,SOURCE/PHILAI,0xc7,func
0x42677,?ChooseToFightForArtifact@philAI@@QAEHHHH@Z,SOURCE/PHILAI,0xfa,func
0x42771,?NetValueOfArtifact@philAI@@QAEHHHHH@Z,SOURCE/PHILAI,0x53,func
0x427c4,?ChooseToPayRansomOnHero@philAI@@QAEHH@Z,SOURCE/PHILAI,0x1d,func
0x427e1,?BuildBuilding@philAI@@QAEXPAVtown@@H@Z,SOURCE/PHILAI,0xd7,func
0x428b8,?BuildHero@philAI@@QAEXPAVtown@@H@Z,SOURCE/PHILAI,0x328,func
0x42be0,?BuildCreature@philAI@@QAEXPAVtown@@HH@Z,SOURCE/PHILAI,0x2cd,func
0x42ead,?CanBuyBHC@philAI@@QAEHAAUBHC@@@Z,SOURCE/PHILAI,0x15a,func
0x43007,?CombatMonsterEvent@philAI@@QAEHPAVhero@@HPAHPAVmapCell@@@Z,SOURCE/PHILAI,0x164,func
0x4316b,?FightEvent@philAI@@QAEHPAVhero@@PAVmapCell@@H@Z,SOURCE/PHILAI,0x6d7,func
0x43842,?DamageGroup@philAI@@QAEHPAVarmyGroup@@PAVhero@@1M@Z,SOURCE/PHILAI,0x73,func
0x438b5,?IncrementHourGlass@philAI@@QAEXXZ,SOURCE/PHILAI,0xcb,func
0x43980,?TownEvent@philAI@@QAEXPAVmapCell@@PAVhero@@HH@Z,SOURCE/PHILAI,0x227,func
0x43ba7,?ComputeUpgradeValue@philAI@@QAEHHH@Z,SOURCE/PHILAI,0xad,func
0x43c54,?ComputeValueOfSS@philAI@@QAEHPAVhero@@HH@Z,SOURCE/PHILAI,0x271,func
0x43ec5,?ComputeValueOfFreeSS@philAI@@QAEHPAVhero@@H@Z,SOURCE/PHILAI,0x59,func
0x43f1e,?ManaRefreshValue@philAI@@QAEHPAVhero@@H@Z,SOURCE/PHILAI,0xa6,func
0x43fc4,?ValueOfEventAtPosition@philAI@@QAEHHHHPAH@Z,SOURCE/PHILAI,0x1ac5,func
0x45a89,?EvaluateGenericSite@philAI@@QAEHPAVmapCell@@@Z,SOURCE/PHILAI,0x299,func
0x45d22,?EvaluateBarrier@philAI@@QAEHPAVmapCell@@@Z,SOURCE/PHILAI,0x5e,func
0x45d80,?EvaluatePassword@philAI@@QAEHPAVmapCell@@@Z,SOURCE/PHILAI,0x5e,func
0x45dde,?EvaluateRecruitSite@philAI@@QAEHPAVmapCell@@@Z,SOURCE/PHILAI,0xf5,func
0x45ed3,?EvaluateJail@philAI@@QAEHPAVmapCell@@@Z,SOURCE/PHILAI,0x1d,func
0x45ef0,?InitAIMapVars@@YIXXZ,SOURCE/PHILAI,0xf6,func
0x45fe6,?CloseAIMapVars@@YIXXZ,SOURCE/PHILAI,0x112,func
0x460f8,?OnMySide@@YIHH@Z,SOURCE/PHILAI,0x26a,func
0x46362,?EvaluateArtifactEvent@philAI@@QAEHHH@Z,SOURCE/PHILAI,0x2bc,func
0x4661e,?EvaluateMineEvent@philAI@@QAEHHHHPAH@Z,SOURCE/PHILAI,0x30a,func
0x46928,?EvaluateMonsterEvent@philAI@@QAEHHHPAH@Z,SOURCE/PHILAI,0x33e,func
0x46c66,?EvaluateHeroEvent@philAI@@QAEHHHHHPAH@Z,SOURCE/PHILAI,0x5ab,func
0x47211,?EvaluateTownEvent@philAI@@QAEHHHHHPAH@Z,SOURCE/PHILAI,0x4fa,func
0x47710,?HandleCampaignWin@game@@QAEHXZ,SOURCE/Campaign,0x563,func
0x47c73,?PlayPreScenarioSmacker@game@@QAEXHH@Z,SOURCE/Campaign,0x343,func
0x47fb6,?ShowCampaignInfo@game@@QAEXHH@Z,SOURCE/Campaign,0x48d,func
0x48443,?CampaignInfoUpdate@game@@QAEXH@Z,SOURCE/Campaign,0xa0f,func
0x48e52,?CampaignHandler@@YIHAAUtag_message@@@Z,SOURCE/Campaign,0x521,func
0x49373,?InitEntireCampaign@game@@QAEXH@Z,SOURCE/Campaign,0x47,func
0x493ba,?InitCampaignMap@game@@QAEXXZ,SOURCE/Campaign,0xbb7,func
0x49f80,?CDTest_Init@@YIHXZ,SOURCE/x_cdtest,0x3b,func
0x49fbb,?CDTest_Cleanup@@YIXXZ,SOURCE/x_cdtest,0x33,func
0x49fee,?CDTest_VerifyCDQuick@@YIHXZ,SOURCE/x_cdtest,0x26,func
0x4a014,?CDTest_VerifyCDThorough@@YIHXZ,SOURCE/x_cdtest,0x4d,func
0x4a061,?CDTest_VerifyTrack@@YIHH@Z,SOURCE/x_cdtest,0x8f,func
0x4a0f0,?CDTest_GenerateTable@@YIHPAD@Z,SOURCE/x_cdtest,0x2ce,func
0x4a3c0,??0hexcell@@QAE@XZ,SOURCE/HEXCELL,0x46,func
0x4a406,?DrawGround@hexcell@@QAEXXZ,SOURCE/HEXCELL,0x16,func
0x4a41c,?DrawLowerDeadOccupants@hexcell@@QAEXXZ,SOURCE/HEXCELL,0xc6,func
0x4a4e2,?DrawUpperDeadOccupant@hexcell@@QAEXXZ,SOURCE/HEXCELL,0xc8,func
0x4a5aa,?DrawOccupant@hexcell@@QAEXHH@Z,SOURCE/HEXCELL,0x165,func
0x4a70f,?DrawTower@hexcell@@QAEXH@Z,SOURCE/HEXCELL,0x149,func
0x4a858,?DrawClouds@hexcell@@QAEXXZ,SOURCE/HEXCELL,0x16,func
0x4a86e,?DrawObstacle@hexcell@@QAEXXZ,SOURCE/HEXCELL,0x4f,func
0x4a8c0,??0army@@QAE@XZ,SOURCE/ARMY,0xcf,func
0x4a98f,?WaitSample@army@@QAEXH@Z,SOURCE/ARMY,0x18,func
0x4a9a7,?InitClean@army@@QAEXXZ,SOURCE/ARMY,0xde,func
0x4aa85,?Init@army@@QAEXHHHHHH@Z,SOURCE/ARMY,0x443,func
0x4aec8,?LoadResources@army@@QAEXXZ,SOURCE/ARMY,0x4a6,func
0x4b36e,?FreeResources@army@@QAEXXZ,SOURCE/ARMY,0xe8,func
0x4b456,?DrawToBuffer@army@@QAEXHHH@Z,SOURCE/ARMY,0x7d2,func
0x4bc28,?Wince@army@@QAEXXZ,SOURCE/ARMY,0x2d,func
0x4bc55,?Walk@army@@QAEXHHH@Z,SOURCE/ARMY,0xb90,func
0x4c7e5,?SpecialAttack@army@@QAEXXZ,SOURCE/ARMY,0x14aa,func
0x4dc8f,?DirDoAttack@army@@QAEXH@Z,SOURCE/ARMY,0x2b,func
0x4dcba,?DoHydraAttack@army@@QAEXH@Z,SOURCE/ARMY,0x4e7,func
0x4e1a1,?DoAttack@army@@QAEXH@Z,SOURCE/ARMY,0x1267,func
0x4f408,?ResetPath@army@@QAEXXZ,SOURCE/ARMY,0x16,func
0x4f41e,?WalkTo@army@@QAEHXZ,SOURCE/ARMY,0x25,func
0x4f443,?WalkTo@army@@QAEHH@Z,SOURCE/ARMY,0x2ee,func
0x4f731,?AttackTo@army@@QAEHXZ,SOURCE/ARMY,0x25,func
0x4f756,?AttackTo@army@@QAEHH@Z,SOURCE/ARMY,0x1e8,func
0x4f93e,?CheckLuck@army@@QAEXXZ,SOURCE/ARMY,0x282,func
0x4fbc0,?DamageEnemy@army@@QAEXPAV1@PAH1HH@Z,SOURCE/ARMY,0x56e,func
0x5012e,?Damage@army@@QAEHJH@Z,SOURCE/ARMY,0x23c,func
0x5036a,?PowEffect@army@@QAEXHHHH@Z,SOURCE/ARMY,0x1361,func
0x516cb,?Strength@army@@QAEKXZ,SOURCE/ARMY,0x35,func
0x51700,?LeaveNoBody@army@@QAEHXZ,SOURCE/ARMY,0x66,func
0x51766,?ProcessDeath@army@@QAEXH@Z,SOURCE/ARMY,0x3f5,func
0x51b5b,?SpellEffect@army@@QAEXHHH@Z,SOURCE/ARMY,0x39d,func
0x51ef8,?CancelSpellType@army@@QAEXH@Z,SOURCE/ARMY,0x10f,func
0x52007,?CancelIndividualSpell@army@@QAEXH@Z,SOURCE/ARMY,0x178,func
0x5217f,?SetSpellInfluence@army@@QAEHHH@Z,SOURCE/ARMY,0x282,func
0x52401,?DecrementSpellRounds@army@@QAEXXZ,SOURCE/ARMY,0x94,func
0x52495,?GoBerserk@army@@QAEXXZ,SOURCE/ARMY,0x644,func
0x52ad9,?MoveAttack@army@@QAEXHH@Z,SOURCE/ARMY,0x3f1,func
0x52eca,?SpellCastWorkChance@army@@QAEMH@Z,SOURCE/ARMY,0x931,func
0x537fb,?SpellCastWorks@army@@QAEHH@Z,SOURCE/ARMY,0x56,func
0x53851,?BuildTempWalkSeq@@YIXPAUSMonFrameInfo@@HH@Z,SOURCE/ARMY,0x39e,func
0x53bef,?DispelGood@army@@QAEXXZ,SOURCE/ARMY,0x66,func
0x53c55,?Cure@army@@QAEXH@Z,SOURCE/ARMY,0x90,func
0x53ce5,?MidX@army@@QAEHXZ,SOURCE/ARMY,0x79,func
0x53d5e,?MidY@army@@QAEHXZ,SOURCE/ARMY,0x59,func
0x53db7,?TopY@army@@QAEHXZ,SOURCE/ARMY,0x57,func
0x53e0e,?RightX@army@@QAEHXZ,SOURCE/ARMY,0xcc,func
0x53eda,?LeftX@army@@QAEHXZ,SOURCE/ARMY,0xcc,func
0x53fa6,?OtherArmyAdjacent@army@@QAEHHH@Z,SOURCE/ARMY,0x171,func
0x54117,?ModifyFrameInfo@@YIXPAUSMonFrameInfo@@H@Z,SOURCE/ARMY,0x1e1,func
0x542f8,?GetPowBaseY@army@@QAEHXZ,SOURCE/ARMY,0xbe,func
0x543c0,??0swapManager@@QAE@XZ,SOURCE/SWAPMGR,0x84,func
0x54444,??0swapManager@@QAE@PAVhero@@0@Z,SOURCE/SWAPMGR,0x3e,func
0x54482,?Reset@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x50,func
0x544d2,?DrawSwapWin@swapManager@@QAEHXZ,SOURCE/SWAPMGR,0x30,func
0x54502,?Open@swapManager@@UAEHH@Z,SOURCE/SWAPMGR,0x3bc,func
0x548be,?Close@swapManager@@UAEXXZ,SOURCE/SWAPMGR,0x12d,func
0x549eb,?DrawSelector@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x1f8,func
0x54be3,?Main@swapManager@@UAEHAAUtag_message@@@Z,SOURCE/SWAPMGR,0xaf0,func
0x556d3,?ViewMon@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0xa3,func
0x55776,?SwapArtifacts@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x255,func
0x559cb,?SwapMons@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x177,func
0x55b42,?Update@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x47b,func
0x55fbd,?SplitMons@swapManager@@QAEXXZ,SOURCE/SWAPMGR,0x388,func
0x56350,??0advManager@@QAE@XZ,SOURCE/ADVMGR,0x30f,func
0x5665f,?Open@advManager@@UAEHH@Z,SOURCE/ADVMGR,0x9c9,func
0x57028,?Close@advManager@@UAEXXZ,SOURCE/ADVMGR,0x40a,func
0x57432,?GetCursorSampleSet@advManager@@QAEXH@Z,SOURCE/ADVMGR,0xe9,func
0x5751b,?DoAdvCommand@advManager@@QAEPAVmapCell@@XZ,SOURCE/ADVMGR,0x6c0,func
0x57bdb,?CheckSetEvilInterface@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x191,func
0x57d6c,?Main@advManager@@UAEHAAUtag_message@@@Z,SOURCE/ADVMGR,0xfda,func
0x58d46,?Reseed@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x22,func
0x58d68,?ProcessSelect@advManager@@QAEHPAUtag_message@@PAPAVmapCell@@@Z,SOURCE/ADVMGR,0xeb1,func
0x59c19,?ProcessDeSelect@advManager@@QAEHPAUtag_message@@PAHPAPAVmapCell@@@Z,SOURCE/ADVMGR,0x463,func
0x5a07c,?ProcessSearch@advManager@@QAEHHH@Z,SOURCE/ADVMGR,0x5c8,func
0x5a644,?ProcessHover@advManager@@QAEHHH@Z,SOURCE/ADVMGR,0xa50,func
0x5b094,?UpdateScreen@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x21a,func
0x5b2ae,?CompleteDraw@advManager@@QAEXHHHH@Z,SOURCE/ADVMGR,0x4eb,func
0x5b799,?CompleteDraw@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x3a,func
0x5b7d3,?GetCloudLookup@advManager@@QAEHHH@Z,SOURCE/ADVMGR,0x3a9,func
0x5bb7c,?DrawCell@advManager@@QAEXHHHHHH@Z,SOURCE/ADVMGR,0x24cb,func
0x5e047,?GetCell@advManager@@QAEPAVmapCell@@HH@Z,SOURCE/ADVMGR,0x93,func
0x5e0da,?UpdateRadar@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x104d,func
0x5f127,?QuickInfo@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x133e,func
0x60465,?UpdateHeroLocator@advManager@@QAEXHHH@Z,SOURCE/ADVMGR,0x348,func
0x607ad,?UpdateHeroLocators@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x102,func
0x608af,?UpdateTownLocators@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x2e8,func
0x60b97,?UpdBottomView@advManager@@QAEXHHH@Z,SOURCE/ADVMGR,0x1cc,func
0x60d63,?ClearBottomView@advManager@@QAEXXZ,SOURCE/ADVMGR,0x132,func
0x60e95,?UpdBottomViewEnemyTurn@advManager@@QAEHXZ,SOURCE/ADVMGR,0x51b,func
0x613b0,?UpdBottomViewNewTurn@advManager@@QAEHXZ,SOURCE/ADVMGR,0x366,func
0x61716,?UpdBottomViewResMsg@advManager@@QAEHXZ,SOURCE/ADVMGR,0x35f,func
0x61a75,?UpdBottomViewKingdom@advManager@@QAEHXZ,SOURCE/ADVMGR,0x363,func
0x61dd8,?UpdBottomViewHero@advManager@@QAEHXZ,SOURCE/ADVMGR,0x583,func
0x6235b,?HeroQuickView@advManager@@QAEXHHHH@Z,SOURCE/ADVMGR,0xd32,func
0x6308d,?GetArmySizeName@advManager@@QAEPADHH@Z,SOURCE/ADVMGR,0x120,func
0x631ad,?TownQuickView@advManager@@QAEXHHHH@Z,SOURCE/ADVMGR,0xc29,func
0x63dd6,?RedrawAdvScreen@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x11f,func
0x63ef5,?DeactivateCurrTown@advManager@@QAEXXZ,SOURCE/ADVMGR,0x1f,func
0x63f14,?DeactivateCurrHero@advManager@@QAEXXZ,SOURCE/ADVMGR,0x27,func
0x63f3b,?MobilizeCurrHero@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x5a,func
0x63f95,?DemobilizeCurrHero@advManager@@QAEXXZ,SOURCE/ADVMGR,0x16c,func
0x64101,?SetTownContext@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x217,func
0x64318,?SetHeroContext@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x392,func
0x646aa,?DoHeroKnob@advManager@@QAEXXZ,SOURCE/ADVMGR,0x22f,func
0x648d9,?DoTownKnob@advManager@@QAEXXZ,SOURCE/ADVMGR,0x22f,func
0x64b08,?CastSpell@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x397,func
0x64e9f,?SaveGame@@YIHXZ,SOURCE/ADVMGR,0x24c,func
0x650eb,?CheckCastSpell@advManager@@QAEXXZ,SOURCE/ADVMGR,0xa6,func
0x65191,?DimensionDoorHandler@@YIHAAUtag_message@@@Z,SOURCE/ADVMGR,0x31c,func
0x654ad,?ComboDraw@advManager@@QAEHHHH@Z,SOURCE/ADVMGR,0x11a9,func
0x66656,?ComboDraw@advManager@@QAEHH@Z,SOURCE/ADVMGR,0x38,func
0x6668e,?SetEnvironmentOrigin@advManager@@QAEXHHH@Z,SOURCE/ADVMGR,0x338,func
0x669c6,?CheckLoadSample@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x69,func
0x66a2f,?GetSoundId@advManager@@QAEHHH@Z,SOURCE/ADVMGR,0x4c1,func
0x66ef0,?InsertSound@advManager@@QAEXHHHH@Z,SOURCE/ADVMGR,0x23a,func
0x6712a,?TeleportTo@advManager@@QAEXPAVhero@@HHHH@Z,SOURCE/ADVMGR,0x40f,func
0x67539,?DimensionDoor@advManager@@QAEXXZ,SOURCE/ADVMGR,0x1fb,func
0x67734,?TownPortalHandler@@YIHAAUtag_message@@@Z,SOURCE/ADVMGR,0x129,func
0x6785d,?TownGate@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x43e,func
0x67c9b,?SummonBoat@advManager@@QAEXXZ,SOURCE/ADVMGR,0x5ac,func
0x68247,?ShowRoute@advManager@@QAEXHHH@Z,SOURCE/ADVMGR,0x4d9,func
0x68720,?HideRoute@advManager@@QAEXHHH@Z,SOURCE/ADVMGR,0x107,func
0x68827,?CheckDimHero@advManager@@QAEXXZ,SOURCE/ADVMGR,0x8d,func
0x688b4,?CheckDimNextHeroBut@advManager@@QAEXXZ,SOURCE/ADVMGR,0x6b,func
0x6891f,?SeedTo@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x138,func
0x68a57,?ForceNewHover@advManager@@QAEXXZ,SOURCE/ADVMGR,0x5f,func
0x68ab6,?ScreenScroll@advManager@@QAEXHH@Z,SOURCE/ADVMGR,0x1a6,func
0x68c5c,?CheckScreenScroll@advManager@@QAEXXZ,SOURCE/ADVMGR,0x1bb,func
0x68e17,?MouseInScrollZone@advManager@@QAEHXZ,SOURCE/ADVMGR,0x91,func
0x68ea8,?SetInitialMapOrigin@advManager@@QAEXXZ,SOURCE/ADVMGR,0x2b8,func
0x69160,?LoadRemote@advManager@@QAEXXZ,SOURCE/ADVMGR,0x1be,func
0x6931e,?CheckHandleNet@advManager@@QAEPADXZ,SOURCE/ADVMGR,0x20c,func
0x6952a,?CheckHandleNetPlayerWait@advManager@@QAEHAAUtag_message@@H@Z,SOURCE/ADVMGR,0xcd,func
0x695f7,?TrimLoopingSounds@advManager@@QAEXH@Z,SOURCE/ADVMGR,0x1d5,func
0x697cc,?DisableButtons@advManager@@QAEXXZ,SOURCE/ADVMGR,0xd5,func
0x698a1,?EnableButtons@advManager@@QAEXXZ,SOURCE/ADVMGR,0xd5,func
0x69976,?SaveAdventureBorder@advManager@@QAEXXZ,SOURCE/ADVMGR,0x145,func
0x69abb,?DrawAdventureBorder@advManager@@QAEXXZ,SOURCE/ADVMGR,0x134,func
0x69bef,?FindAdjacentMonster@advManager@@QAEHHHPAH0HH@Z,SOURCE/ADVMGR,0x3d3,func
0x69fc2,?ComputeAdvNetControl@@YIXXZ,SOURCE/ADVMGR,0x125,func
0x6a0e7,?MapExtraPosAndAdjacentsSet@@YIHHHE@Z,SOURCE/ADVMGR,0xf6,func
0x6a1dd,?ViewPuzzle@advManager@@QAEXXZ,SOURCE/ADVMGR,0x4c6,func
0x6a6a3,?PuzzleDraw@advManager@@QAEXHHHH@Z,SOURCE/ADVMGR,0x81,func
0x6a724,?AdvPanel@advManager@@QAEXXZ,SOURCE/ADVMGR,0x2ac,func
0x6a9d0,?APanelHandler@@YIHAAUtag_message@@@Z,SOURCE/ADVMGR,0x1ca,func
0x6ab9a,?ControlPanel@advManager@@QAEHXZ,SOURCE/ADVMGR,0x1e4,func
0x6ad7e,?CPanelHandler@@YIHAAUtag_message@@@Z,SOURCE/ADVMGR,0x304,func
0x6b082,?SystemOptions@advManager@@QAEXXZ,SOURCE/ADVMGR,0x197,func
0x6b219,?UpdateSystemOptions@@YIXH@Z,SOURCE/ADVMGR,0x35f,func
0x6b578,?SystemOptionsHandler@@YIHAAUtag_message@@@Z,SOURCE/ADVMGR,0x672,func
0x6bbea,?GetMobilityFrame@@YIHH@Z,SOURCE/ADVMGR,0x7f,func
0x6bc69,?GetManaFrame@@YIHH@Z,SOURCE/ADVMGR,0x7f,func
0x6bce8,?DoVisions@advManager@@QAEHPAVhero@@@Z,SOURCE/ADVMGR,0x559,func
0x6c241,?IsCrystalBallInEffect@advManager@@QAEHHHH@Z,SOURCE/ADVMGR,0xd7,func
